値段,株数,金額,時刻
14340,100,1434000,15:07:58
14335,100,1433500,15:07:58
14335,100,1433500,15:07:56
14345,100,1434500,15:07:56
14340,100,1434000,15:07:56
14340,100,1434000,15:07:56
14340,100,1434000,15:07:55
14340,100,1434000,15:07:55
14330,1500,21495000,15:07:54
14335,100,1433500,15:07:54
14340,2400,34416000,15:07:54
14345,100,1434500,15:07:54
14340,100,1434000,15:07:53
14350,100,1435000,15:07:52
14350,100,1435000,15:07:52
14345,100,1434500,15:07:52
14345,100,1434500,15:07:51
14345,100,1434500,15:07:51
14345,100,1434500,15:07:51
14345,100,1434500,15:07:51
14340,300,4302000,15:07:51
14345,300,4303500,15:07:51
14355,100,1435500,15:07:51
14350,100,1435000,15:07:51
14355,100,1435500,15:07:51
14345,100,1434500,15:07:51
14355,100,1435500,15:07:50
14350,300,4305000,15:07:49
14350,100,1435000,15:07:49
14355,100,1435500,15:07:49
14355,100,1435500,15:07:48
14365,100,1436500,15:07:48
14360,300,4308000,15:07:48
14355,100,1435500,15:07:47
14355,100,1435500,15:07:47
14365,100,1436500,15:07:46
14365,500,7182500,15:07:46
14355,100,1435500,15:07:46
14360,100,1436000,15:07:45
14360,100,1436000,15:07:45
14365,100,1436500,15:07:45
14375,200,2875000,15:07:45
14370,200,2874000,15:07:45
14365,100,1436500,15:07:44
14370,100,1437000,15:07:44
14370,500,7185000,15:07:44
14365,200,2873000,15:07:44
14365,100,1436500,15:07:44
14360,200,2872000,15:07:44
14365,100,1436500,15:07:43
14360,100,1436000,15:07:43
14360,1100,15796000,15:07:43
14355,200,2871000,15:07:43
14350,600,8610000,15:07:43
14345,500,7172500,15:07:43
14340,100,1434000,15:07:39
14335,100,1433500,15:07:38
14335,100,1433500,15:07:37
14335,100,1433500,15:07:37
14340,100,1434000,15:07:37
14335,100,1433500,15:07:36
14330,100,1433000,15:07:36
14330,100,1433000,15:07:35
14330,100,1433000,15:07:34
14330,300,4299000,15:07:34
14330,100,1433000,15:07:34
14325,100,1432500,15:07:34
14330,200,2866000,15:07:34
14330,100,1433000,15:07:32
14330,100,1433000,15:07:32
14325,100,1432500,15:07:31
14325,100,1432500,15:07:30
14330,100,1433000,15:07:30
14330,100,1433000,15:07:26
14330,100,1433000,15:07:23
14325,100,1432500,15:07:23
14325,200,2865000,15:07:20
14325,300,4297500,15:07:19
14320,100,1432000,15:07:19
14320,100,1432000,15:07:17
14320,500,7160000,15:07:17
14320,100,1432000,15:07:17
14320,100,1432000,15:07:13
14315,400,5726000,15:07:13
14315,100,1431500,15:07:12
14315,100,1431500,15:07:10
14315,100,1431500,15:07:09
14315,100,1431500,15:07:09
14315,300,4294500,15:07:09
14315,100,1431500,15:07:07
14315,400,5726000,15:07:07
14315,500,7157500,15:07:07
14315,100,1431500,15:07:03
14315,100,1431500,15:07:02
14315,100,1431500,15:07:01
14310,100,1431000,15:07:00
14315,100,1431500,15:06:57
14315,100,1431500,15:06:56
14315,700,10020500,15:06:56
14320,800,11456000,15:06:56
14325,200,2865000,15:06:54
14325,100,1432500,15:06:54
14320,100,1432000,15:06:52
14315,100,1431500,15:06:52
14310,300,4293000,15:06:52
14310,100,1431000,15:06:52
14305,300,4291500,15:06:50
14300,600,8580000,15:06:49
14300,100,1430000,15:06:49
14295,1600,22872000,15:06:49
14290,300,4287000,15:06:49
14285,400,5714000,15:06:49
14280,900,12852000,15:06:49
14280,100,1428000,15:06:49
14275,100,1427500,15:06:45
14275,200,2855000,15:06:45
14275,100,1427500,15:06:45
14280,200,2856000,15:06:41
14270,200,2854000,15:06:41
14275,100,1427500,15:06:35
14280,100,1428000,15:06:34
14280,100,1428000,15:06:33
14280,100,1428000,15:06:33
14280,100,1428000,15:06:33
14275,400,5710000,15:06:33
14275,100,1427500,15:06:29
14275,100,1427500,15:06:27
14275,100,1427500,15:06:27
14270,600,8562000,15:06:27
14270,400,5708000,15:06:27
14265,100,1426500,15:06:27
14260,100,1426000,15:06:26
14265,100,1426500,15:06:26
14265,100,1426500,15:06:26
14265,100,1426500,15:06:26
14265,100,1426500,15:06:26
14250,600,8550000,15:06:26
14255,400,5702000,15:06:26
14260,400,5704000,15:06:26
14265,300,4279500,15:06:26
14265,100,1426500,15:06:21
14265,100,1426500,15:06:19
14265,100,1426500,15:06:19
14265,200,2853000,15:06:19
14265,100,1426500,15:06:18
14255,100,1425500,15:06:12
14260,100,1426000,15:06:12
14255,100,1425500,15:06:12
14260,400,5704000,15:06:12
14255,2800,39914000,15:06:12
14255,200,2851000,15:06:12
14250,100,1425000,15:06:11
14250,100,1425000,15:06:11
14250,100,1425000,15:06:10
14250,200,2850000,15:06:10
14245,100,1424500,15:06:09
14250,100,1425000,15:06:08
14255,2500,35637500,15:06:07
14255,100,1425500,15:06:05
14255,100,1425500,15:06:02
14250,100,1425000,15:06:00
14250,100,1425000,15:06:00
14250,300,4275000,15:05:59
14250,100,1425000,15:05:57
14250,900,12825000,15:05:57
14245,100,1424500,15:05:57
14250,100,1425000,15:05:56
14245,200,2849000,15:05:56
14245,100,1424500,15:05:51
14250,100,1425000,15:05:41
14245,100,1424500,15:05:40
14250,100,1425000,15:05:37
14245,300,4273500,15:05:37
14245,300,4273500,15:05:37
14245,200,2849000,15:05:31
14240,100,1424000,15:05:28
14245,100,1424500,15:05:28
14250,100,1425000,15:05:27
14255,100,1425500,15:05:26
14260,100,1426000,15:05:24
14260,100,1426000,15:05:23
14265,100,1426500,15:05:22
14265,100,1426500,15:05:20
14265,200,2853000,15:05:20
14260,100,1426000,15:05:19
14255,700,9978500,15:05:19
14250,500,7125000,15:05:17
14250,100,1425000,15:05:17
14245,100,1424500,15:05:16
14240,100,1424000,15:05:15
14240,100,1424000,15:05:13
14240,100,1424000,15:05:13
14240,100,1424000,15:05:13
14240,100,1424000,15:05:13
14240,200,2848000,15:05:10
14235,100,1423500,15:05:09
14240,100,1424000,15:05:07
14235,100,1423500,15:05:04
14245,100,1424500,15:05:03
14240,100,1424000,15:05:03
14235,100,1423500,15:05:02
14240,100,1424000,15:05:02
14240,100,1424000,15:05:02
14250,100,1425000,15:05:00
14245,200,2849000,15:04:59
14250,300,4275000,15:04:59
14250,100,1425000,15:04:58
14250,1100,15675000,15:04:58
14255,100,1425500,15:04:58
14255,300,4276500,15:04:52
14250,100,1425000,15:04:46
14255,100,1425500,15:04:46
14260,100,1426000,15:04:44
14260,100,1426000,15:04:42
14255,100,1425500,15:04:42
14265,100,1426500,15:04:35
14260,100,1426000,15:04:35
14260,100,1426000,15:04:35
14260,100,1426000,15:04:34
14265,100,1426500,15:04:34
14270,200,2854000,15:04:34
14270,100,1427000,15:04:30
14275,100,1427500,15:04:30
14285,100,1428500,15:04:29
14285,200,2857000,15:04:29
14285,500,7142500,15:04:29
14280,700,9996000,15:04:27
14275,100,1427500,15:04:27
14270,100,1427000,15:04:27
14270,300,4281000,15:04:27
14270,100,1427000,15:04:25
14275,100,1427500,15:04:24
14275,100,1427500,15:04:20
14280,100,1428000,15:04:13
14280,100,1428000,15:04:13
14275,100,1427500,15:04:12
14275,500,7137500,15:04:12
14270,400,5708000,15:04:12
14265,600,8559000,15:04:12
14255,200,2851000,15:04:12
14250,100,1425000,15:04:12
14250,100,1425000,15:04:09
14250,100,1425000,15:04:07
14250,100,1425000,15:04:07
14250,100,1425000,15:04:07
14250,100,1425000,15:04:03
14250,100,1425000,15:04:01
14250,100,1425000,15:04:01
14250,200,2850000,15:04:01
14245,100,1424500,15:03:58
14250,100,1425000,15:03:57
14250,1000,14250000,15:03:57
14250,100,1425000,15:03:57
14245,200,2849000,15:03:57
14240,1400,19936000,15:03:57
14235,100,1423500,15:03:57
14235,100,1423500,15:03:54
14230,100,1423000,15:03:54
14230,100,1423000,15:03:53
14230,200,2846000,15:03:53
14225,100,1422500,15:03:51
14225,100,1422500,15:03:45
14225,300,4267500,15:03:45
14220,100,1422000,15:03:43
14220,100,1422000,15:03:43
14220,100,1422000,15:03:42
14215,100,1421500,15:03:42
14225,100,1422500,15:03:41
14220,100,1422000,15:03:41
14210,100,1421000,15:03:39
14215,200,2843000,15:03:39
14220,100,1422000,15:03:37
14215,100,1421500,15:03:37
14215,100,1421500,15:03:35
14220,100,1422000,15:03:35
14225,100,1422500,15:03:31
14230,200,2846000,15:03:31
14230,100,1423000,15:03:30
14240,100,1424000,15:03:24
14240,200,2848000,15:03:24
14235,200,2847000,15:03:24
14230,100,1423000,15:03:23
14225,200,2845000,15:03:23
14220,100,1422000,15:03:23
14215,200,2843000,15:03:23
14215,100,1421500,15:03:17
14210,100,1421000,15:03:17
14210,100,1421000,15:03:15
14205,100,1420500,15:03:15
14210,100,1421000,15:03:15
14205,100,1420500,15:03:14
14205,200,2841000,15:03:14
14200,2100,29820000,15:03:14
14195,600,8517000,15:03:14
14190,700,9933000,15:03:14
14185,100,1418500,15:03:14
14185,100,1418500,15:03:14
14185,500,7092500,15:03:14
14180,100,1418000,15:03:14
14190,100,1419000,15:03:07
14180,100,1418000,15:03:06
14175,100,1417500,15:03:06
14190,100,1419000,15:03:04
14185,100,1418500,15:03:03
14200,100,1420000,15:03:00
14195,200,2839000,15:03:00
14195,100,1419500,15:03:00
14190,100,1419000,15:02:59
14190,100,1419000,15:02:59
14205,300,4261500,15:02:58
14200,2300,32660000,15:02:58
14200,1100,15620000,15:02:58
14195,1300,18453500,15:02:58
14190,300,4257000,15:02:58
14185,300,4255500,15:02:58
14175,100,1417500,15:02:58
14175,100,1417500,15:02:58
14175,100,1417500,15:02:57
14180,100,1418000,15:02:57
14180,200,2836000,15:02:57
14180,100,1418000,15:02:57
14180,100,1418000,15:02:57
14170,100,1417000,15:02:57
14180,200,2836000,15:02:57
14180,100,1418000,15:02:57
14180,100,1418000,15:02:56
14180,100,1418000,15:02:55
14180,100,1418000,15:02:55
14185,200,2837000,15:02:55
14185,100,1418500,15:02:55
14190,300,4257000,15:02:55
14190,100,1419000,15:02:54
14190,100,1419000,15:02:54
14190,100,1419000,15:02:54
14190,100,1419000,15:02:54
14195,800,11356000,15:02:54
14200,13100,186020000,15:02:54
14200,100,1420000,15:02:54
14200,300,4260000,15:02:54
14200,100,1420000,15:02:54
14200,100,1420000,15:02:53
14200,100,1420000,15:02:53
14200,100,1420000,15:02:53
14200,300,4260000,15:02:53
14200,100,1420000,15:02:53
14205,100,1420500,15:02:53
14200,300,4260000,15:02:53
14205,200,2841000,15:02:53
14205,100,1420500,15:02:52
14205,100,1420500,15:02:52
14205,100,1420500,15:02:52
14205,400,5682000,15:02:52
14205,2100,29830500,15:02:52
14205,100,1420500,15:02:52
14215,600,8529000,15:02:51
14210,700,9947000,15:02:50
14210,100,1421000,15:02:49
14210,100,1421000,15:02:49
14210,100,1421000,15:02:48
14210,100,1421000,15:02:48
14215,100,1421500,15:02:47
14210,100,1421000,15:02:46
14210,100,1421000,15:02:45
14210,100,1421000,15:02:45
14210,100,1421000,15:02:44
14215,100,1421500,15:02:43
14215,600,8529000,15:02:43
14215,100,1421500,15:02:43
14215,400,5686000,15:02:43
14215,100,1421500,15:02:42
14225,100,1422500,15:02:42
14220,100,1422000,15:02:42
14220,100,1422000,15:02:41
14220,100,1422000,15:02:41
14215,100,1421500,15:02:41
14220,200,2844000,15:02:39
14220,1000,14220000,15:02:39
14220,100,1422000,15:02:39
14220,100,1422000,15:02:39
14220,100,1422000,15:02:39
14230,200,2846000,15:02:37
14225,300,4267500,15:02:37
14225,100,1422500,15:02:37
14225,100,1422500,15:02:37
14225,100,1422500,15:02:36
14225,200,2845000,15:02:36
14225,100,1422500,15:02:35
14230,400,5692000,15:02:35
14230,100,1423000,15:02:35
14230,100,1423000,15:02:34
14235,100,1423500,15:02:33
14240,200,2848000,15:02:33
14240,300,4272000,15:02:33
14250,100,1425000,15:02:31
14250,100,1425000,15:02:30
14245,200,2849000,15:02:30
14250,1300,18525000,15:02:30
14255,600,8553000,15:02:30
14260,500,7130000,15:02:30
14260,300,4278000,15:02:30
14270,100,1427000,15:02:29
14270,100,1427000,15:02:28
14265,100,1426500,15:02:28
14270,100,1427000,15:02:26
14270,100,1427000,15:02:23
14265,700,9985500,15:02:23
14270,400,5708000,15:02:22
14270,700,9989000,15:02:15
14270,100,1427000,15:02:12
14270,800,11416000,15:02:12
14265,100,1426500,15:02:12
14265,100,1426500,15:02:09
14265,100,1426500,15:02:09
14265,100,1426500,15:02:08
14270,100,1427000,15:02:05
14265,100,1426500,15:02:02
14270,100,1427000,15:02:00
14265,100,1426500,15:01:59
14275,100,1427500,15:01:59
14265,100,1426500,15:01:56
14270,100,1427000,15:01:56
14270,100,1427000,15:01:56
14275,100,1427500,15:01:55
14275,100,1427500,15:01:54
14280,100,1428000,15:01:50
14275,100,1427500,15:01:48
14280,100,1428000,15:01:42
14280,100,1428000,15:01:42
14280,900,12852000,15:01:42
14280,100,1428000,15:01:40
14280,100,1428000,15:01:40
14275,100,1427500,15:01:40
14270,400,5708000,15:01:40
14275,100,1427500,15:01:37
14285,100,1428500,15:01:37
14280,200,2856000,15:01:37
14275,100,1427500,15:01:37
14275,100,1427500,15:01:37
14285,400,5714000,15:01:31
14275,100,1427500,15:01:31
14280,200,2856000,15:01:31
14275,100,1427500,15:01:31
14275,100,1427500,15:01:31
14270,900,12843000,15:01:31
14275,400,5710000,15:01:31
14275,100,1427500,15:01:31
14285,200,2857000,15:01:30
14280,600,8568000,15:01:29
14290,100,1429000,15:01:29
14285,100,1428500,15:01:25
14285,300,4285500,15:01:24
14285,100,1428500,15:01:24
14280,100,1428000,15:01:21
14280,500,7140000,15:01:21
14280,200,2856000,15:01:21
14285,100,1428500,15:01:20
14290,100,1429000,15:01:19
14290,400,5716000,15:01:19
14285,100,1428500,15:01:19
14290,100,1429000,15:01:18
14290,100,1429000,15:01:18
14285,100,1428500,15:01:15
14285,100,1428500,15:01:15
14280,100,1428000,15:01:13
14290,200,2858000,15:01:12
14285,300,4285500,15:01:11
14295,100,1429500,15:01:09
14295,200,2859000,15:01:07
14290,100,1429000,15:01:07
14290,300,4287000,15:01:07
14285,200,2857000,15:01:07
14280,100,1428000,15:01:06
14285,100,1428500,15:01:04
14285,100,1428500,15:01:04
14285,100,1428500,15:01:02
14285,100,1428500,15:01:00
14280,100,1428000,15:01:00
14290,100,1429000,15:00:57
14285,100,1428500,15:00:57
14285,200,2857000,15:00:55
14280,100,1428000,15:00:51
14285,200,2857000,15:00:50
14295,400,5718000,15:00:50
14295,100,1429500,15:00:50
14300,100,1430000,15:00:46
14305,100,1430500,15:00:44
14305,100,1430500,15:00:44
14300,300,4290000,15:00:44
14305,100,1430500,15:00:44
14310,400,5724000,15:00:42
14315,100,1431500,15:00:41
14315,500,7157500,15:00:38
14320,100,1432000,15:00:38
14325,100,1432500,15:00:38
14320,300,4296000,15:00:38
14325,400,5730000,15:00:36
14330,100,1433000,15:00:35
14340,100,1434000,15:00:35
14335,100,1433500,15:00:34
14335,100,1433500,15:00:34
14330,300,4299000,15:00:34
14325,1000,14325000,15:00:34
14320,100,1432000,15:00:33
14320,100,1432000,15:00:33
14315,100,1431500,15:00:33
14315,100,1431500,15:00:33
14320,100,1432000,15:00:31
14315,100,1431500,15:00:30
14320,200,2864000,15:00:30
14325,100,1432500,15:00:30
14325,100,1432500,15:00:30
14320,100,1432000,15:00:28
14330,100,1433000,15:00:28
14325,100,1432500,15:00:28
14320,100,1432000,15:00:26
14325,200,2865000,15:00:26
14325,200,2865000,15:00:26
14320,100,1432000,15:00:26
14315,100,1431500,15:00:25
14325,100,1432500,15:00:25
14320,200,2864000,15:00:25
14320,100,1432000,15:00:24
14320,100,1432000,15:00:23
14320,100,1432000,15:00:23
14315,100,1431500,15:00:23
14330,600,8598000,15:00:22
14325,300,4297500,15:00:22
14320,200,2864000,15:00:22
14320,100,1432000,15:00:22
14320,100,1432000,15:00:21
14320,100,1432000,15:00:21
14320,500,7160000,15:00:21
14320,100,1432000,15:00:21
14315,100,1431500,15:00:21
14315,100,1431500,15:00:21
14315,100,1431500,15:00:21
14315,200,2863000,15:00:21
14305,100,1430500,15:00:20
14280,200,2856000,15:00:20
14285,300,4285500,15:00:20
14290,900,12861000,15:00:20
14295,700,10006500,15:00:20
14300,200,2860000,15:00:20
14305,200,2861000,15:00:20
14315,100,1431500,15:00:20
14315,100,1431500,15:00:20
14310,300,4293000,15:00:20
14305,300,4291500,15:00:20
14300,1000,14300000,15:00:20
14290,100,1429000,15:00:20
14295,300,4288500,15:00:20
14290,200,2858000,15:00:20
14290,100,1429000,15:00:17
14280,100,1428000,15:00:16
14285,100,1428500,15:00:16
14295,100,1429500,15:00:15
14290,300,4287000,15:00:14
14285,100,1428500,15:00:14
14280,300,4284000,15:00:13
14275,100,1427500,15:00:13
14270,200,2854000,15:00:13
14265,100,1426500,15:00:12
14270,100,1427000,15:00:11
14265,100,1426500,15:00:11
14270,500,7135000,15:00:11
14270,100,1427000,15:00:11
14275,100,1427500,15:00:10
14270,100,1427000,15:00:06
14270,100,1427000,15:00:04
14275,300,4282500,15:00:03
14285,100,1428500,15:00:02
14280,100,1428000,15:00:02
14270,100,1427000,15:00:02
14280,100,1428000,15:00:02
14280,100,1428000,15:00:02
14275,100,1427500,15:00:02
14285,100,1428500,15:00:02
14280,200,2856000,15:00:02
14280,100,1428000,15:00:02
14280,300,4284000,15:00:02
14275,700,9992500,15:00:02
14270,100,1427000,15:00:02
14265,600,8559000,15:00:02
14260,100,1426000,15:00:01
14255,500,7127500,15:00:00
14250,100,1425000,14:59:59
14250,100,1425000,14:59:59
14255,300,4276500,14:59:59
14250,400,5700000,14:59:59
14245,200,2849000,14:59:59
14240,100,1424000,14:59:59
14235,500,7117500,14:59:59
14230,1200,17076000,14:59:59
14225,100,1422500,14:59:59
14225,100,1422500,14:59:59
14225,100,1422500,14:59:58
14225,100,1422500,14:59:57
14225,100,1422500,14:59:56
14225,200,2845000,14:59:56
14225,300,4267500,14:59:52
14225,200,2845000,14:59:49
14230,100,1423000,14:59:49
14225,100,1422500,14:59:47
14230,100,1423000,14:59:46
14230,100,1423000,14:59:45
14235,400,5694000,14:59:42
14235,200,2847000,14:59:42
14245,100,1424500,14:59:39
14240,100,1424000,14:59:34
14255,300,4276500,14:59:32
14250,200,2850000,14:59:32
14255,200,2851000,14:59:31
14250,100,1425000,14:59:31
14250,100,1425000,14:59:31
14250,100,1425000,14:59:25
14250,100,1425000,14:59:25
14250,1400,19950000,14:59:25
14255,500,7127500,14:59:25
14260,100,1426000,14:59:25
14260,100,1426000,14:59:25
14260,100,1426000,14:59:20
14260,100,1426000,14:59:18
14270,400,5708000,14:59:18
14265,100,1426500,14:59:18
14260,200,2852000,14:59:16
14255,100,1425500,14:59:15
14250,100,1425000,14:59:13
14260,100,1426000,14:59:12
14250,100,1425000,14:59:09
14260,100,1426000,14:59:09
14250,100,1425000,14:59:09
14255,200,2851000,14:59:09
14250,700,9975000,14:59:09
14240,500,7120000,14:59:09
14245,100,1424500,14:59:09
14245,500,7122500,14:59:07
14240,200,2848000,14:59:07
14235,100,1423500,14:59:07
14230,100,1423000,14:59:03
14240,100,1424000,14:59:03
14230,200,2846000,14:59:02
14235,200,2847000,14:59:02
14240,300,4272000,14:59:01
14240,100,1424000,14:59:01
14230,100,1423000,14:59:01
14235,200,2847000,14:59:00
14235,500,7117500,14:59:00
14230,400,5692000,14:59:00
14230,200,2846000,14:58:59
14220,200,2844000,14:58:57
14225,300,4267500,14:58:57
14225,100,1422500,14:58:54
14230,500,7115000,14:58:53
14230,100,1423000,14:58:53
14230,300,4269000,14:58:52
14220,100,1422000,14:58:51
14225,100,1422500,14:58:49
14225,400,5690000,14:58:49
14220,100,1422000,14:58:49
14220,1100,15642000,14:58:49
14215,300,4264500,14:58:46
14210,200,2842000,14:58:43
14215,100,1421500,14:58:43
14215,100,1421500,14:58:37
14215,100,1421500,14:58:37
14220,100,1422000,14:58:36
14210,100,1421000,14:58:34
14220,100,1422000,14:58:34
14210,100,1421000,14:58:33
14215,100,1421500,14:58:32
14215,100,1421500,14:58:32
14210,1200,17052000,14:58:31
14215,800,11372000,14:58:31
