値段,株数,金額,時刻
16270,100,1627000,14:57:43
16270,100,1627000,14:57:43
16270,100,1627000,14:57:43
16270,100,1627000,14:57:41
16270,100,1627000,14:57:40
16270,200,3254000,14:57:40
16265,100,1626500,14:57:36
16265,700,11385500,14:57:27
16265,100,1626500,14:57:27
16265,100,1626500,14:57:27
16265,300,4879500,14:57:25
16260,100,1626000,14:57:24
16260,300,4878000,14:57:20
16260,200,3252000,14:57:19
16255,500,8127500,14:57:19
16245,100,1624500,14:57:19
16250,100,1625000,14:57:19
16250,2100,34125000,14:57:19
16245,1300,21118500,14:57:19
16240,600,9744000,14:57:19
16235,100,1623500,14:57:17
16235,100,1623500,14:57:09
16235,300,4870500,14:56:53
16230,100,1623000,14:56:40
16230,100,1623000,14:56:40
16235,100,1623500,14:56:36
16235,300,4870500,14:56:35
16235,100,1623500,14:56:31
16235,100,1623500,14:56:18
16235,200,3247000,14:56:10
16235,100,1623500,14:56:10
16235,300,4870500,14:56:10
16235,300,4870500,14:56:10
16230,900,14607000,14:56:04
16225,400,6490000,14:56:01
16220,300,4866000,14:55:54
16220,100,1622000,14:55:54
16220,100,1622000,14:55:54
16220,200,3244000,14:55:49
16220,100,1622000,14:55:46
16215,100,1621500,14:55:42
16215,100,1621500,14:55:41
16210,100,1621000,14:55:39
16210,100,1621000,14:55:37
16205,100,1620500,14:55:34
16200,100,1620000,14:55:28
16205,100,1620500,14:55:28
16200,100,1620000,14:55:28
16205,100,1620500,14:55:28
16200,1300,21060000,14:55:28
16200,2400,38880000,14:55:28
16205,700,11343500,14:55:28
16210,100,1621000,14:55:22
16210,100,1621000,14:55:20
16210,100,1621000,14:55:17
16210,300,4863000,14:55:15
16215,100,1621500,14:55:12
16215,100,1621500,14:55:12
16215,100,1621500,14:55:12
16210,100,1621000,14:55:03
16210,100,1621000,14:55:00
16215,200,3243000,14:54:56
16210,100,1621000,14:54:50
16215,100,1621500,14:54:49
16210,100,1621000,14:54:49
16210,100,1621000,14:54:49
16210,100,1621000,14:54:43
16210,200,3242000,14:54:41
16215,100,1621500,14:54:28
16210,100,1621000,14:54:26
16210,100,1621000,14:54:26
16210,500,8105000,14:54:21
16215,100,1621500,14:54:19
16220,100,1622000,14:54:18
16220,100,1622000,14:54:14
16220,100,1622000,14:54:12
16215,100,1621500,14:54:07
16215,100,1621500,14:54:07
16210,500,8105000,14:54:05
16220,100,1622000,14:53:59
16225,100,1622500,14:53:58
16225,200,3245000,14:53:48
16225,300,4867500,14:53:45
16225,100,1622500,14:53:45
16225,100,1622500,14:53:45
16220,200,3244000,14:53:44
16210,200,3242000,14:53:34
16215,600,9729000,14:53:34
16220,200,3244000,14:53:34
16225,300,4867500,14:53:33
16225,100,1622500,14:53:19
16225,200,3245000,14:53:19
16230,100,1623000,14:53:18
16230,100,1623000,14:53:16
16230,300,4869000,14:53:14
16230,100,1623000,14:53:10
16230,100,1623000,14:53:08
16230,300,4869000,14:53:08
16230,100,1623000,14:53:03
16225,100,1622500,14:52:58
16225,200,3245000,14:52:58
16220,200,3244000,14:52:53
16215,100,1621500,14:52:50
16215,100,1621500,14:52:45
16225,100,1622500,14:52:33
16225,200,3245000,14:52:33
16220,100,1622000,14:52:23
16215,900,14593500,14:52:23
16220,100,1622000,14:52:23
16225,100,1622500,14:52:20
16230,200,3246000,14:52:18
16225,500,8112500,14:52:18
16220,200,3244000,14:52:17
16220,100,1622000,14:52:14
16225,100,1622500,14:51:52
16225,100,1622500,14:51:52
16220,100,1622000,14:51:51
16225,100,1622500,14:51:51
16220,100,1622000,14:51:43
16220,400,6488000,14:51:43
16225,100,1622500,14:51:39
16230,100,1623000,14:51:37
16225,100,1622500,14:51:37
16220,100,1622000,14:51:25
16220,100,1622000,14:51:25
16215,200,3243000,14:51:19
16220,100,1622000,14:51:17
16215,200,3243000,14:51:15
16215,100,1621500,14:51:15
16215,200,3243000,14:51:13
16215,100,1621500,14:51:13
16215,100,1621500,14:51:10
16215,100,1621500,14:51:10
16215,100,1621500,14:51:06
16215,100,1621500,14:51:06
16220,200,3244000,14:51:05
16210,100,1621000,14:51:01
16205,100,1620500,14:51:00
16210,100,1621000,14:50:54
16210,100,1621000,14:50:54
16210,100,1621000,14:50:50
16205,400,6482000,14:50:47
16215,100,1621500,14:50:45
16210,100,1621000,14:50:45
16215,100,1621500,14:50:42
16215,200,3243000,14:50:40
16215,100,1621500,14:50:40
16205,100,1620500,14:50:39
16210,100,1621000,14:50:34
16210,100,1621000,14:50:30
16205,100,1620500,14:50:30
16205,100,1620500,14:50:28
16205,100,1620500,14:50:19
16210,400,6484000,14:50:19
16205,200,3241000,14:50:19
16205,100,1620500,14:50:14
16205,200,3241000,14:49:59
16205,200,3241000,14:49:56
16200,100,1620000,14:49:53
16195,100,1619500,14:49:53
16195,100,1619500,14:49:33
16200,200,3240000,14:49:33
16200,100,1620000,14:49:27
16205,100,1620500,14:49:24
16210,700,11347000,14:49:24
16210,200,3242000,14:49:23
16205,100,1620500,14:48:50
16210,200,3242000,14:48:40
16210,600,9726000,14:48:40
16205,100,1620500,14:48:37
16205,200,3241000,14:48:32
16205,500,8102500,14:48:31
16200,100,1620000,14:48:22
16205,100,1620500,14:48:22
16205,100,1620500,14:48:20
16200,200,3240000,14:48:20
16195,100,1619500,14:48:17
16195,100,1619500,14:48:16
16195,100,1619500,14:48:15
16195,100,1619500,14:48:15
16200,1600,25920000,14:48:15
16200,100,1620000,14:48:15
16200,100,1620000,14:48:15
16200,100,1620000,14:48:15
16205,200,3241000,14:48:07
16210,800,12968000,14:48:07
16210,200,3242000,14:48:07
16210,100,1621000,14:48:01
16210,100,1621000,14:48:00
16215,100,1621500,14:47:55
16215,100,1621500,14:47:51
16215,100,1621500,14:47:51
16215,500,8107500,14:47:49
16215,100,1621500,14:47:49
16220,800,12976000,14:47:49
16225,100,1622500,14:47:30
16230,200,3246000,14:47:28
16230,200,3246000,14:47:22
16225,100,1622500,14:47:19
16225,100,1622500,14:47:18
16225,100,1622500,14:47:18
16225,100,1622500,14:47:18
16225,100,1622500,14:47:17
16225,200,3245000,14:47:04
16230,400,6492000,14:47:02
16235,800,12988000,14:47:02
16240,100,1624000,14:47:02
16240,100,1624000,14:46:59
16235,100,1623500,14:46:59
16240,100,1624000,14:46:57
16235,100,1623500,14:46:35
16235,100,1623500,14:46:19
16235,100,1623500,14:46:18
16235,100,1623500,14:46:17
16235,400,6494000,14:46:13
16240,900,14616000,14:46:13
16240,100,1624000,14:46:06
16245,100,1624500,14:46:04
16245,200,3249000,14:46:03
16250,200,3250000,14:46:00
16255,100,1625500,14:46:00
16255,100,1625500,14:45:59
16255,100,1625500,14:45:58
16245,400,6498000,14:45:58
16250,400,6500000,14:45:58
16255,100,1625500,14:45:43
16250,200,3250000,14:45:32
16255,100,1625500,14:45:32
16255,600,9753000,14:45:29
16250,100,1625000,14:45:29
16255,100,1625500,14:45:27
16255,100,1625500,14:45:25
16250,300,4875000,14:45:25
16250,100,1625000,14:45:19
16250,100,1625000,14:45:14
16250,100,1625000,14:45:14
16250,100,1625000,14:45:13
16245,100,1624500,14:45:12
16245,100,1624500,14:45:12
16245,100,1624500,14:45:12
16240,500,8120000,14:45:12
16245,400,6498000,14:45:11
16245,200,3249000,14:45:11
16250,100,1625000,14:45:03
16255,100,1625500,14:45:02
16255,100,1625500,14:45:02
16255,400,6502000,14:45:00
16250,200,3250000,14:44:54
16245,100,1624500,14:44:54
16250,800,13000000,14:44:54
16245,200,3249000,14:44:54
16240,200,3248000,14:44:38
16240,100,1624000,14:44:36
16240,100,1624000,14:44:27
16240,600,9744000,14:44:24
16245,100,1624500,14:44:24
16245,200,3249000,14:44:21
16245,300,4873500,14:44:21
16240,200,3248000,14:44:17
16245,100,1624500,14:44:17
16245,200,3249000,14:44:11
16245,500,8122500,14:44:11
16245,100,1624500,14:44:08
16245,200,3249000,14:44:08
16245,100,1624500,14:43:55
16245,100,1624500,14:43:53
16240,500,8120000,14:43:42
16235,200,3247000,14:43:38
16235,200,3247000,14:43:37
16235,100,1623500,14:43:37
16230,1100,17853000,14:43:36
16225,100,1622500,14:43:29
16220,100,1622000,14:43:21
16230,500,8115000,14:43:21
16225,200,3245000,14:43:17
16230,400,6492000,14:43:01
16230,100,1623000,14:43:01
16225,100,1622500,14:42:54
16230,100,1623000,14:42:53
16225,100,1622500,14:42:41
16220,200,3244000,14:42:41
16220,500,8110000,14:42:41
16220,2400,38928000,14:42:41
16220,1500,24330000,14:42:41
16225,200,3245000,14:42:41
16225,100,1622500,14:42:41
16225,200,3245000,14:42:41
16220,200,3244000,14:42:39
16220,100,1622000,14:42:39
16220,200,3244000,14:42:30
16215,100,1621500,14:42:14
16215,500,8107500,14:42:14
16220,100,1622000,14:41:59
16220,200,3244000,14:41:57
16220,300,4866000,14:41:54
16220,100,1622000,14:41:46
16220,100,1622000,14:41:16
16225,100,1622500,14:41:16
16225,300,4867500,14:41:14
16220,100,1622000,14:41:11
16220,100,1622000,14:41:08
16225,100,1622500,14:41:07
16215,100,1621500,14:40:55
16215,500,8107500,14:40:55
16215,200,3243000,14:40:55
16220,300,4866000,14:40:44
16220,200,3244000,14:40:43
16225,200,3245000,14:40:31
16225,100,1622500,14:40:29
16220,100,1622000,14:40:26
16220,100,1622000,14:40:25
16215,100,1621500,14:40:21
16215,100,1621500,14:40:21
16210,100,1621000,14:40:16
16215,100,1621500,14:40:14
16215,300,4864500,14:40:12
16220,100,1622000,14:40:05
16225,100,1622500,14:39:52
16225,100,1622500,14:39:49
16225,100,1622500,14:39:48
16220,100,1622000,14:39:45
16225,100,1622500,14:39:39
16215,100,1621500,14:39:37
16220,100,1622000,14:39:35
16220,100,1622000,14:39:28
16220,200,3244000,14:39:16
16220,100,1622000,14:39:12
16215,100,1621500,14:39:07
16215,600,9729000,14:39:06
16220,400,6488000,14:39:06
16220,100,1622000,14:39:04
16225,100,1622500,14:39:03
16220,100,1622000,14:39:03
16220,300,4866000,14:39:00
16225,100,1622500,14:38:57
16225,100,1622500,14:38:51
16225,200,3245000,14:38:51
16225,100,1622500,14:38:50
16225,100,1622500,14:38:50
16220,100,1622000,14:38:44
16220,200,3244000,14:38:31
16220,100,1622000,14:38:31
16220,500,8110000,14:38:23
16215,100,1621500,14:38:20
16215,400,6486000,14:38:15
16215,100,1621500,14:38:15
16210,600,9726000,14:38:06
16205,1900,30789500,14:38:02
16200,100,1620000,14:37:48
16205,100,1620500,14:37:42
16200,100,1620000,14:37:42
16200,200,3240000,14:37:42
16200,100,1620000,14:37:42
16200,100,1620000,14:37:42
16200,300,4860000,14:37:42
16205,100,1620500,14:37:37
16205,300,4861500,14:37:35
16205,100,1620500,14:37:29
16210,100,1621000,14:37:28
16205,100,1620500,14:37:27
16205,100,1620500,14:37:27
16205,200,3241000,14:37:20
16200,200,3240000,14:37:20
16200,100,1620000,14:37:18
16200,200,3240000,14:37:16
16190,100,1619000,14:37:10
16195,100,1619500,14:37:05
16200,100,1620000,14:37:03
16200,100,1620000,14:37:03
16205,100,1620500,14:36:54
16210,100,1621000,14:36:49
16205,800,12964000,14:36:49
16200,100,1620000,14:36:49
16200,800,12960000,14:36:45
16195,200,3239000,14:36:45
16190,100,1619000,14:36:45
16190,100,1619000,14:36:41
16185,100,1618500,14:36:40
16185,100,1618500,14:36:40
16185,100,1618500,14:36:37
16180,200,3236000,14:36:37
16180,100,1618000,14:36:37
16175,100,1617500,14:36:24
16180,100,1618000,14:36:24
16175,800,12940000,14:36:24
16170,100,1617000,14:36:22
16170,100,1617000,14:36:20
16170,100,1617000,14:36:20
16170,100,1617000,14:36:18
16170,600,9702000,14:36:16
16165,500,8082500,14:36:16
16160,100,1616000,14:36:16
16160,100,1616000,14:36:16
16150,100,1615000,14:36:06
16145,100,1614500,14:36:06
16145,100,1614500,14:36:06
16145,2000,32290000,14:36:06
16145,300,4843500,14:36:06
16145,100,1614500,14:36:06
16145,3300,53278500,14:36:06
16145,100,1614500,14:36:06
16145,100,1614500,14:36:06
16145,2400,38748000,14:36:06
16150,100,1615000,14:36:00
16150,300,4845000,14:35:59
16150,200,3230000,14:35:59
16155,100,1615500,14:35:53
16155,100,1615500,14:35:53
16155,100,1615500,14:35:50
16160,100,1616000,14:35:47
16160,100,1616000,14:35:47
16160,100,1616000,14:35:47
16160,100,1616000,14:35:47
16155,100,1615500,14:35:46
16155,100,1615500,14:35:46
16150,100,1615000,14:35:43
16150,100,1615000,14:35:30
16150,100,1615000,14:35:28
16150,100,1615000,14:35:24
16150,100,1615000,14:35:24
16150,300,4845000,14:35:18
16155,100,1615500,14:35:13
16160,100,1616000,14:35:03
16160,200,3232000,14:35:01
16160,100,1616000,14:35:01
16160,200,3232000,14:34:51
16160,200,3232000,14:34:49
16160,100,1616000,14:34:42
16155,100,1615500,14:34:42
16160,100,1616000,14:34:39
16160,100,1616000,14:34:39
16160,100,1616000,14:34:30
16160,100,1616000,14:34:30
16155,600,9693000,14:34:27
16150,100,1615000,14:34:17
16150,100,1615000,14:34:17
16150,800,12920000,14:34:13
16145,100,1614500,14:34:11
16140,200,3228000,14:34:11
16145,200,3229000,14:34:11
16145,100,1614500,14:34:05
16145,100,1614500,14:34:04
16145,100,1614500,14:33:58
16145,100,1614500,14:33:56
16145,100,1614500,14:33:54
16145,100,1614500,14:33:53
16145,200,3229000,14:33:48
16140,200,3228000,14:33:40
16140,100,1614000,14:33:35
16145,100,1614500,14:33:28
16145,100,1614500,14:33:20
16150,100,1615000,14:33:17
16150,100,1615000,14:33:17
16150,100,1615000,14:33:07
16150,100,1615000,14:33:04
16145,100,1614500,14:32:58
16145,100,1614500,14:32:56
16145,100,1614500,14:32:56
16145,400,6458000,14:32:56
16145,100,1614500,14:32:50
16150,300,4845000,14:32:50
16155,100,1615500,14:32:49
16160,100,1616000,14:32:48
16155,100,1615500,14:32:47
16155,100,1615500,14:32:45
16155,700,11308500,14:32:45
16150,600,9690000,14:32:45
16145,100,1614500,14:32:41
16150,400,6460000,14:32:38
16150,100,1615000,14:32:37
16150,500,8075000,14:32:37
16145,100,1614500,14:32:35
16145,100,1614500,14:32:34
16150,100,1615000,14:32:34
16150,100,1615000,14:32:30
16150,100,1615000,14:32:30
16150,100,1615000,14:32:26
16155,100,1615500,14:32:13
16160,100,1616000,14:32:12
16160,100,1616000,14:32:12
16160,100,1616000,14:32:12
16155,100,1615500,14:32:08
16150,100,1615000,14:32:08
16150,100,1615000,14:32:07
16150,400,6460000,14:32:06
16145,100,1614500,14:32:05
16145,100,1614500,14:32:04
16150,100,1615000,14:32:03
16150,100,1615000,14:32:02
16150,300,4845000,14:31:59
16145,100,1614500,14:31:58
16145,100,1614500,14:31:58
16145,100,1614500,14:31:58
16150,100,1615000,14:31:58
16150,100,1615000,14:31:57
16145,100,1614500,14:31:57
16145,100,1614500,14:31:57
16150,100,1615000,14:31:57
16150,200,3230000,14:31:57
16150,200,3230000,14:31:57
16150,100,1615000,14:31:57
16145,300,4843500,14:31:57
16150,1800,29070000,14:31:57
16150,100,1615000,14:31:57
16150,2400,38760000,14:31:57
16155,1000,16155000,14:31:57
16160,500,8080000,14:31:51
16165,100,1616500,14:31:48
16165,600,9699000,14:31:46
16160,100,1616000,14:31:43
16160,100,1616000,14:31:43
16160,200,3232000,14:31:43
16160,100,1616000,14:31:40
16160,100,1616000,14:31:40
16160,100,1616000,14:31:40
16160,100,1616000,14:31:40
16165,500,8082500,14:31:39
16165,100,1616500,14:31:39
16165,500,8082500,14:31:39
16170,100,1617000,14:31:29
16170,100,1617000,14:31:29
16170,1100,17787000,14:31:29
16175,100,1617500,14:31:24
16175,100,1617500,14:31:19
16175,100,1617500,14:31:16
16180,100,1618000,14:31:14
16180,100,1618000,14:31:12
16180,100,1618000,14:31:04
16180,100,1618000,14:30:56
16180,100,1618000,14:30:56
16180,100,1618000,14:30:55
16175,100,1617500,14:30:49
16175,300,4852500,14:30:49
16180,200,3236000,14:30:45
16180,100,1618000,14:30:45
16180,100,1618000,14:30:44
16190,100,1619000,14:30:41
16185,100,1618500,14:30:38
16190,200,3238000,14:30:36
16195,100,1619500,14:30:34
16195,300,4858500,14:30:27
16190,200,3238000,14:30:27
16195,600,9717000,14:30:27
16200,100,1620000,14:30:27
16200,300,4860000,14:30:27
16200,100,1620000,14:30:18
16200,100,1620000,14:30:18
16200,100,1620000,14:30:14
16200,100,1620000,14:30:14
16200,100,1620000,14:30:14
16200,100,1620000,14:30:14
16200,100,1620000,14:30:02
16200,100,1620000,14:30:00
16200,100,1620000,14:29:53
16200,100,1620000,14:29:51
16200,100,1620000,14:29:51
16200,100,1620000,14:29:50
16200,300,4860000,14:29:50
16200,100,1620000,14:29:41
16200,200,3240000,14:29:31
16200,100,1620000,14:29:31
16195,200,3239000,14:29:26
16190,400,6476000,14:29:09
16185,100,1618500,14:28:29
16185,100,1618500,14:28:28
16185,100,1618500,14:28:26
16185,300,4855500,14:28:26
16180,200,3236000,14:28:22
16175,100,1617500,14:28:18
16180,200,3236000,14:28:16
16180,100,1618000,14:28:16
16180,200,3236000,14:28:16
16180,100,1618000,14:28:16
16175,100,1617500,14:28:14
16180,100,1618000,14:28:08
16180,100,1618000,14:28:07
16185,200,3237000,14:28:07
16180,1500,24270000,14:28:07
16175,100,1617500,14:28:07
16170,100,1617000,14:28:05
16175,100,1617500,14:28:04
16170,100,1617000,14:28:04
16170,100,1617000,14:28:04
16175,200,3235000,14:28:04
16175,100,1617500,14:28:04
16180,1400,22652000,14:28:04
16180,500,8090000,14:28:04
16180,2400,38832000,14:28:04
16185,100,1618500,14:28:04
16185,100,1618500,14:28:02
16185,100,1618500,14:27:59
16185,300,4855500,14:27:59
16185,100,1618500,14:27:46
16190,100,1619000,14:27:45
16190,100,1619000,14:27:45
16185,300,4855500,14:27:45
16190,200,3238000,14:27:45
16190,100,1619000,14:27:38
16190,200,3238000,14:27:35
16190,100,1619000,14:27:35
16180,100,1618000,14:27:27
16180,900,14562000,14:27:27
16185,100,1618500,14:27:27
16190,100,1619000,14:27:25
16190,300,4857000,14:27:23
16185,100,1618500,14:27:15
16190,100,1619000,14:27:07
16190,100,1619000,14:27:07
16185,100,1618500,14:27:02
16190,100,1619000,14:26:33
16185,100,1618500,14:26:30
16185,100,1618500,14:26:23
16190,300,4857000,14:26:23
16185,1000,16185000,14:26:23
16190,100,1619000,14:26:23
16190,400,6476000,14:26:23
16195,100,1619500,14:26:17
16195,100,1619500,14:26:17
16195,100,1619500,14:26:08
16195,100,1619500,14:26:08
16195,200,3239000,14:26:08
16195,100,1619500,14:26:02
16195,300,4858500,14:25:57
16200,100,1620000,14:25:42
16200,400,6480000,14:25:37
16205,300,4861500,14:25:37
16210,200,3242000,14:25:29
16205,100,1620500,14:25:19
16205,300,4861500,14:25:19
16210,100,1621000,14:25:19
16215,200,3243000,14:25:13
16215,100,1621500,14:24:56
16210,100,1621000,14:24:43
16205,100,1620500,14:24:43
16205,400,6482000,14:24:42
16210,100,1621000,14:24:42
16210,100,1621000,14:24:39
16210,100,1621000,14:24:26
16210,100,1621000,14:24:22
16210,100,1621000,14:24:20
16210,100,1621000,14:24:20
16210,100,1621000,14:24:14
16215,100,1621500,14:24:04
16215,100,1621500,14:24:04
16210,200,3242000,14:24:03
16205,700,11343500,14:23:58
16200,100,1620000,14:23:58
16195,100,1619500,14:23:57
16195,100,1619500,14:23:48
16195,100,1619500,14:23:42
16195,100,1619500,14:23:37
16190,800,12952000,14:23:36
16190,1400,22666000,14:23:22
16190,100,1619000,14:23:22
16190,300,4857000,14:23:22
16195,300,4858500,14:23:13
16195,100,1619500,14:23:13
16200,900,14580000,14:23:13
16205,200,3241000,14:22:50
16205,100,1620500,14:22:50
16205,600,9723000,14:22:46
16210,100,1621000,14:22:46
16205,100,1620500,14:22:41
16205,100,1620500,14:22:41
16210,600,9726000,14:22:41
16215,100,1621500,14:22:38
16220,500,8110000,14:22:38
16225,100,1622500,14:22:27
16220,700,11354000,14:22:27
16225,800,12980000,14:22:27
16230,300,4869000,14:22:25
